id_record,source,fecha_scrape,placa,marca,modelo,anio,kilometraje,climateSystem,ciudad,transmision,motor,fuelType,traccion,color,motor,transmision,direccion,interiorType,typePago,descripcion,fecha_ingreso,color,motorType,productId,url,json
1975041,patiotuerca,2026-08-20T20:03:23Z,,Chevrolet,Tracker LS,2018,80000,Aire Acondicionado,Cuenca,Manual,1800 CC,Gasolina,4 x 2,Plomo,1800 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-20T20:03:23Z,Plomo,4 CIL,1975041,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-tracker-ls-cuenca-2018/1975041,"{""id_record"": ""1975041"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""80.000 Kms"", ""Publicación"": ""#1975041"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$13.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1975041"", ""Marca"": ""Chevrolet"", ""Modelo"": ""Tracker LS"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""80.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1800 CC"", ""Tipo de motor"": ""4 CIL""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-tracker-ls-cuenca-2018/1975041""}"
1973742,patiotuerca,2026-08-20T20:03:23Z,,Ford,Edge,2018,114600,Aire Acondicionado,Guayaquil,Automática,3500 CC,Gasolina,4 x 2,Blanco,3500 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-20T20:03:23Z,Blanco,ND,1973742,https://ecuador.patiotuerca.com/vehicle/autos-ford-edge-guayaquil-2018/1973742,"{""id_record"": ""1973742"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""114.600 Kms"", ""Publicación"": ""#1973742"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$21.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1973742"", ""Marca"": ""Ford"", ""Modelo"": ""Edge"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""114.600 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""3500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-ford-edge-guayaquil-2018/1973742""}"
1980806,patiotuerca,2026-08-20T20:03:23Z,,Ford,Edge,2018,71000,Aire Acondicionado,Quito,Automática,ND,Gasolina,4 x 2,Vino,ND,Automática,Hidráulica,Cuero,Negociable,,2026-08-20T20:03:23Z,Vino,ND,1980806,https://ecuador.patiotuerca.com/vehicle/autos-ford-edge-quito-2018/1980806,"{""id_record"": ""1980806"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""71.000 Kms"", ""Publicación"": ""#1980806"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$22.600 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980806"", ""Marca"": ""Ford"", ""Modelo"": ""Edge"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""71.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Vino"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-ford-edge-quito-2018/1980806""}"
1938296,patiotuerca,2026-08-20T20:03:23Z,,Ford,F150 XLT CD,2018,63000,Aire Acondicionado,Cuenca,Automática,ND,Gasolina,4 x 4,Negro,ND,Automática,Hidráulica,Cuero,Fijo,,2026-08-20T20:03:23Z,Negro,ND,1938296,https://ecuador.patiotuerca.com/vehicle/autos-ford-f150-xlt-cd-cuenca-2018/1938296,"{""id_record"": ""1938296"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""63.000 Kms"", ""Publicación"": ""#1938296"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$43.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1938296"", ""Marca"": ""Ford"", ""Modelo"": ""F150 XLT CD"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""63.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-ford-f150-xlt-cd-cuenca-2018/1938296""}"
1890467,patiotuerca,2026-08-20T20:03:23Z,,Ford,F150 XLT CD,2018,125000,Aire Acondicionado,Guayaquil,Automática,3300 CC,Gasolina,4 x 4,Azul,3300 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-20T20:03:23Z,Azul,ND,1890467,https://ecuador.patiotuerca.com/vehicle/autos-ford-f150-xlt-cd-guayaquil-2018/1890467,"{""id_record"": ""1890467"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""125.000 Kms"", ""Publicación"": ""#1890467"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$37.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1890467"", ""Marca"": ""Ford"", ""Modelo"": ""F150 XLT CD"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""125.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Azul"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""3300 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-ford-f150-xlt-cd-guayaquil-2018/1890467""}"
1970412,patiotuerca,2026-08-20T20:03:23Z,,Ford,RAPTOR,2018,96800,Aire Acondicionado,Quito,Automática,3500 CC,Gasolina,4 x 4,Plomo,3500 CC,Automática,ND,Cuero,Negociable,,2026-08-20T20:03:23Z,Plomo,ND,1970412,https://ecuador.patiotuerca.com/vehicle/autos-ford-raptor-quito-2018/1970412,"{""id_record"": ""1970412"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""96.800 Kms"", ""Publicación"": ""#1970412"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$69.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1970412"", ""Marca"": ""Ford"", ""Modelo"": ""RAPTOR"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""96.800 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""3500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-ford-raptor-quito-2018/1970412""}"
1972233,patiotuerca,2026-08-20T20:03:23Z,,Hyundai,Creta,2018,129000,Aire Acondicionado,Quito,Automática,1600 CC,Gasolina,4 x 2,Plata,1600 CC,Automática,Electrónica,Tela,Negociable,,2026-08-20T20:03:23Z,Plata,ND,1972233,https://ecuador.patiotuerca.com/vehicle/autos-hyundai-creta-quito-2018/1972233,"{""id_record"": ""1972233"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""129.000 Kms"", ""Publicación"": ""#1972233"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$17.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1972233"", ""Marca"": ""Hyundai"", ""Modelo"": ""Creta"", ""Subtipo"": ""Utilitario"", ""Recorrido"": ""129.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-hyundai-creta-quito-2018/1972233""}"
1976768,patiotuerca,2026-08-20T20:03:23Z,,Hyundai,TUCSON TL,2018,83437,Aire Acondicionado,Guayaquil,Manual,ND,Gasolina,4 x 2,Negro,ND,Manual,Asistida,Cuero,Fijo,,2026-08-20T20:03:23Z,Negro,ND,1976768,https://ecuador.patiotuerca.com/vehicle/autos-hyundai-tucson-tl-guayaquil-2018/1976768,"{""id_record"": ""1976768"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""83.437 Kms"", ""Publicación"": ""#1976768"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$19.970 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976768"", ""Marca"": ""Hyundai"", ""Modelo"": ""TUCSON TL"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""83.437 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-hyundai-tucson-tl-guayaquil-2018/1976768""}"
1979875,patiotuerca,2026-08-20T20:03:23Z,,Hyundai,TUCSON TL,2018,124000,Aire Acondicionado,Loja,Manual,2000 CC,Gasolina,4 x 2,Blanco,2000 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-20T20:03:23Z,Blanco,ND,1979875,https://ecuador.patiotuerca.com/vehicle/autos-hyundai-tucson-tl-loja-2018/1979875,"{""id_record"": ""1979875"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Loja"", ""Recorrido"": ""124.000 Kms"", ""Publicación"": ""#1979875"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$22.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1979875"", ""Marca"": ""Hyundai"", ""Modelo"": ""TUCSON TL"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""124.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-hyundai-tucson-tl-loja-2018/1979875""}"
1916183,patiotuerca,2026-08-20T20:03:23Z,,Jeep,New Compass Sport,2018,90400,Aire Acondicionado,Guayaquil,Automática,2400 CC,Gasolina,4 x 2,Gris,2400 CC,Automática,Electrónica,ND,Negociable,,2026-08-20T20:03:23Z,Gris,ND,1916183,https://ecuador.patiotuerca.com/vehicle/autos-jeep-new-compass-sport-guayaquil-2018/1916183,"{""id_record"": ""1916183"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""90.400 Kms"", ""Publicación"": ""#1916183"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$18.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1916183"", ""Marca"": ""Jeep"", ""Modelo"": ""New Compass Sport"", ""Subtipo"": ""SUV"", ""Recorrido"": ""90.400 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Gris"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2400 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-jeep-new-compass-sport-guayaquil-2018/1916183""}"
1972911,patiotuerca,2026-08-20T20:03:23Z,,Jeep,Wrangler Rubicon,2018,33000,Aire Acondicionado,Cuenca,Automática,3600 CC,Gasolina,4 x 4,Blanco,3600 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-20T20:03:23Z,Blanco,ND,1972911,https://ecuador.patiotuerca.com/vehicle/autos-jeep-wrangler-rubicon-cuenca-2018/1972911,"{""id_record"": ""1972911"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""33.000 Kms"", ""Publicación"": ""#1972911"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$62.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1972911"", ""Marca"": ""Jeep"", ""Modelo"": ""Wrangler Rubicon"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""33.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""3600 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-jeep-wrangler-rubicon-cuenca-2018/1972911""}"
1978902,patiotuerca,2026-08-20T20:03:23Z,,Kia,NIRO Hibrido,2018,126000,Aire Acondicionado,Cuenca,Automática,ND,Híbrido,4 x 2,Plomo,ND,Automática,Electrónica,Tela,Negociable,,2026-08-20T20:03:23Z,Plomo,ND,1978902,https://ecuador.patiotuerca.com/vehicle/autos-kia-niro-hibrido-cuenca-2018/1978902,"{""id_record"": ""1978902"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""126.000 Kms"", ""Publicación"": ""#1978902"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1978902"", ""Marca"": ""Kia"", ""Modelo"": ""NIRO Hibrido"", ""Subtipo"": ""Crossover"", ""Recorrido"": ""126.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Híbrido""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-niro-hibrido-cuenca-2018/1978902""}"
1967223,patiotuerca,2026-08-20T20:03:23Z,,Kia,PICANTO LX,2018,125542,Aire Acondicionado,Quito,Manual,1200 CC,Gasolina,4 x 2,Negro,1200 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-20T20:03:23Z,Negro,ND,1967223,https://ecuador.patiotuerca.com/vehicle/autos-kia-picanto-lx-quito-2018/1967223,"{""id_record"": ""1967223"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""125.542 Kms"", ""Publicación"": ""#1967223"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$11.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1967223"", ""Marca"": ""Kia"", ""Modelo"": ""PICANTO LX"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""125.542 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1200 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-picanto-lx-quito-2018/1967223""}"
1976804,patiotuerca,2026-08-20T20:03:23Z,,King Long,FURGONETA 17 PASAJEROS,2018,220000,ND,Quito,Manual,2800 CC,Diesel,4 x 2,Amarillo,2800 CC,Manual,Hidráulica,Corosil,Negociable,,2026-08-20T20:03:23Z,Amarillo,Turbo Intercool,1976804,https://ecuador.patiotuerca.com/vehicle/autos-king-long-furgoneta-17-pasajeros-quito-2018/1976804,"{""id_record"": ""1976804"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""220.000 Kms"", ""Publicación"": ""#1976804"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$10.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976804"", ""Marca"": ""King Long"", ""Modelo"": ""FURGONETA 17 PASAJEROS"", ""Subtipo"": ""Van Pasajeros"", ""Recorrido"": ""220.000 Kms"", ""Tracción"": ""4 x 2"", ""Color"": ""Amarillo"", ""Vidrios"": ""Eléctricos delanteros"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Corosil"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2800 CC"", ""Tipo de motor"": ""Turbo Intercool""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-king-long-furgoneta-17-pasajeros-quito-2018/1976804""}"
1966689,patiotuerca,2026-08-20T20:03:23Z,,Mazda,BT-50 CD 4x4 Turbo Diesel,2018,235601,Aire Acondicionado,Quito,Automática,3200 CC,Diesel,4 x 4,Negro,3200 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-20T20:03:23Z,Negro,ND,1966689,https://ecuador.patiotuerca.com/vehicle/autos-mazda-bt-50-cd-4x4-turbo-diesel-quito-2018/1966689,"{""id_record"": ""1966689"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""235.601 Kms"", ""Publicación"": ""#1966689"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$25.800 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1966689"", ""Marca"": ""Mazda"", ""Modelo"": ""BT-50 CD 4x4 Turbo Diesel"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""235.601 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""3200 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-bt-50-cd-4x4-turbo-diesel-quito-2018/1966689""}"
1971266,patiotuerca,2026-08-20T20:03:23Z,,Mazda,CX-3 ENTRY,2018,69778,Aire Acondicionado,Quito,Manual,2000 CC,Gasolina,4 x 2,Plomo,2000 CC,Manual,Asistida,Tela,Negociable,,2026-08-20T20:03:23Z,Plomo,ND,1971266,https://ecuador.patiotuerca.com/vehicle/autos-mazda-cx-3-entry-quito-2018/1971266,"{""id_record"": ""1971266"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""69.778 Kms"", ""Publicación"": ""#1971266"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$18.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1971266"", ""Marca"": ""Mazda"", ""Modelo"": ""CX-3 ENTRY"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""69.778 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-cx-3-entry-quito-2018/1971266""}"
1977095,patiotuerca,2026-08-20T20:03:23Z,,Mazda,New BT-50,2018,131887,Climatizador Bi-Zona,Cuenca,Automática,3200 CC,Diesel,4 x 4,Plomo,3200 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-20T20:03:23Z,Plomo,ND,1977095,https://ecuador.patiotuerca.com/vehicle/autos-mazda-new-bt-50-cuenca-2018/1977095,"{""id_record"": ""1977095"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""131.887 Kms"", ""Publicación"": ""#1977095"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$28.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977095"", ""Marca"": ""Mazda"", ""Modelo"": ""New BT-50"", ""Subtipo"": ""Camioneta Doble Cabina"", ""Recorrido"": ""131.887 Kms"", ""Sistema de climatización"": ""Climatizador Bi-Zona"", ""Tracción"": ""4 x 4"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""3200 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-new-bt-50-cuenca-2018/1977095""}"
1948731,patiotuerca,2026-08-20T20:03:23Z,,Mercedes Benz,GLA 250,2018,57870,Aire Acondicionado,Cuenca,Automática,2000 CC,Gasolina,4 x 4,Negro,2000 CC,Automática,Hidráulica,Otro,Negociable,,2026-08-20T20:03:23Z,Negro,ND,1948731,https://ecuador.patiotuerca.com/vehicle/autos-mercedes-benz-gla-250-cuenca-2018/1948731,"{""id_record"": ""1948731"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""57.870 Kms"", ""Publicación"": ""#1948731"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$33.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1948731"", ""Marca"": ""Mercedes Benz"", ""Modelo"": ""GLA 250"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""57.870 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Otro"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mercedes-benz-gla-250-cuenca-2018/1948731""}"
1970659,patiotuerca,2026-08-20T20:03:23Z,,Suzuki,Grand Vitara SZ,2018,237135,Aire Acondicionado,Cuenca,Manual,1995 CC,Gasolina,4 x 2,Plomo,1995 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-20T20:03:23Z,Plomo,2.0 VVT Gasolin,1970659,https://ecuador.patiotuerca.com/vehicle/autos-suzuki-grand-vitara-sz-cuenca-2018/1970659,"{""id_record"": ""1970659"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""237.135 Kms"", ""Publicación"": ""#1970659"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$15.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1970659"", ""Marca"": ""Suzuki"", ""Modelo"": ""Grand Vitara SZ"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""237.135 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1995 CC"", ""Tipo de motor"": ""2.0 VVT Gasolin""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-suzuki-grand-vitara-sz-cuenca-2018/1970659""}"
1979214,patiotuerca,2026-08-20T20:03:23Z,,Suzuki,Grand Vitara SZ,2018,152000,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-20T20:03:23Z,ND,ND,1979214,https://ecuador.patiotuerca.com/vehicle/autos-suzuki-grand-vitara-sz-quito-2018/1979214,"{""id_record"": ""1979214"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""152.000 Kms"", ""Publicación"": ""#1979214"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$14.400 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1979214"", ""Marca"": ""Suzuki"", ""Modelo"": ""Grand Vitara SZ"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""152.000 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-suzuki-grand-vitara-sz-quito-2018/1979214""}"
1967248,patiotuerca,2026-08-20T20:03:23Z,,Toyota,Fortuner 2.7,2018,123667,Aire Acondicionado,Quito,Automática,2700 CC,Gasolina,4 x 4,Crema,2700 CC,Automática,Hidráulica,Cuero,Fijo,,2026-08-20T20:03:23Z,Crema,ND,1967248,https://ecuador.patiotuerca.com/vehicle/autos-toyota-fortuner-2-7-quito-2018/1967248,"{""id_record"": ""1967248"", ""summary"": {""Año"": ""2018"", ""Ciudad"": ""Quito"", ""Recorrido"": ""123.667 Kms"", ""Publicación"": ""#1967248"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$33.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1967248"", ""Marca"": ""Toyota"", ""Modelo"": ""Fortuner 2.7"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""123.667 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Crema"", ""Vidrios"": ""Manuales"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2700 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-fortuner-2-7-quito-2018/1967248""}"
